,Title,Artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster
6240,Berlin,Lou Reed,0.484,0.33799999999999997,-13.800999999999998,0.0573,0.866,0.0336,0.385,0.21100000000000002,72.902,204067,1
6241,Thank U,Alanis Morissette,0.672,0.616,-5.763999999999999,0.0258,0.379,2.7300000000000003e-05,0.0887,0.5660000000000001,92.094,258773,0
6242,I don't care as long as you sing,Beatsteaks,0.531,0.816,-5.657,0.027999999999999997,6.579999999999999e-05,0.00011899999999999999,0.151,0.72,128.874,213841,2
6243,Ni tú ni nadie,Alaska Y Dinarama,0.601,0.677,-10.564,0.0285,0.519,2.77e-06,0.153,0.677,137.813,217000,0
6244,Come Softly To Me,The Fleetwoods,0.601,0.095,-18.477999999999998,0.0374,0.93,0.000285,0.11599999999999999,0.672,122.975,144933,1
6245,Weekend,Smith Westerns,0.39799999999999996,0.847,-3.591,0.0319,0.000926,0.0381,0.071,0.815,153.856,202760,2
6246,Pink Rabbits,The National,0.501,0.657,-7.332000000000001,0.0443,0.789,0.0997,0.0908,0.282,110.11,276200,1
6247,This Will Be (An Everlasting Love),Natalie Cole,0.685,0.623,-11.145999999999999,0.042,0.228,0.00234,0.0295,0.8959999999999999,126.73899999999999,171960,0
6248,Unforgettable,French Montana,0.726,0.769,-5.043,0.12300000000000001,0.0293,0.0101,0.10400000000000001,0.733,97.985,233902,0
6249,Let's Go Get Stoned,Ray Charles,0.486,0.319,-10.482000000000001,0.0385,0.77,0.0,0.0684,0.38799999999999996,184.122,175813,1
6250,Embarrassment - Remastered,Madness,0.47,0.8270000000000001,-4.835,0.0321,0.11900000000000001,0.0473,0.10800000000000001,0.853,76.422,190893,0
6251,The Night,Frankie Valli & The Four Seasons,0.43700000000000006,0.705,-8.124,0.0385,0.146,0.000851,0.0703,0.584,152.11700000000002,195293,2
6252,Twiggy Twiggy,ピチカート・ファイヴ,0.705,0.917,-10.444,0.0471,0.147,0.0268,0.16699999999999998,0.672,92.48200000000001,244800,0
6253,The Seventh Seal,Scott Walker,0.518,0.493,-15.975,0.0342,0.10300000000000001,3.3100000000000005e-05,0.337,0.723,137.868,295920,0
6254,I Think I Love You,The Partridge Family,0.413,0.6,-9.096,0.0412,0.23600000000000002,0.0,0.0457,0.725,204.692,175307,2
6255,The Freshmen,The Verve Pipe,0.5770000000000001,0.49700000000000005,-9.371,0.0235,0.0619,1.07e-05,0.11,0.27899999999999997,99.662,269467,2
6256,Black Pearl,Sonny Charles And The Checkmates Ltd,0.37799999999999995,0.759,-6.016,0.0319,0.813,0.532,0.584,0.804,95.12100000000001,207227,3
6257,Avenue,Saint Etienne,0.529,0.721,-10.16,0.0319,0.0194,0.00339,0.162,0.46399999999999997,90.898,454693,0
6258,Corazón partío,Alejandro Sanz,0.648,0.846,-6.731,0.0424,0.19899999999999998,4.23e-06,0.0803,0.815,160.075,343413,0
6259,Quand on n'a que l'amour,Jacques Brel,0.48700000000000004,0.354,-6.999,0.0489,0.9129999999999999,3.87e-06,0.12300000000000001,0.511,150.69299999999998,152800,1
6260,Thin Line Between Love and Hate,The Persuaders,0.518,0.535,-5.479,0.0354,0.682,0.0,0.24,0.473,118.318,203160,2
6261,Hit Me With Your Best Shot - 1999 Digital Remaster,Pat Benatar,0.715,0.7020000000000001,-6.055,0.0296,0.109,7.73e-06,0.255,0.9540000000000001,127.446,171293,0
6262,(I've Had) The Time of My Life,Bill Medley,0.6970000000000001,0.665,-12.907,0.0412,0.0476,0.00665,0.0796,0.485,108.535,289680,0
6263,Dog Eat Dog,Adam & The Ants,0.61,0.674,-11.636,0.0462,0.00106,9.49e-05,0.389,0.636,104.50399999999999,188267,3
6264,Streetz Tonight,araabMUZIK,0.608,0.9790000000000001,-2.5669999999999997,0.0589,0.0281,0.268,0.262,0.36700000000000005,134.293,214208,2
6265,Las flores,Café Tacvba,0.615,0.9279999999999999,-4.218,0.0412,0.18600000000000003,4.4e-06,0.147,0.9620000000000001,156.92600000000002,135133,0
6266,"See You Later, Alligator",Bill Haley & His Comets,0.664,0.7020000000000001,-11.841,0.0671,0.313,2.06e-06,0.369,0.737,156.987,165360,0
6267,Shake the Disease,Depeche Mode,0.647,0.706,-5.945,0.0256,0.687,0.000773,0.127,0.573,116.719,288040,0
6268,Tears Dry On Their Own,Amy Winehouse,0.643,0.871,-2.734,0.11800000000000001,0.491,0.0,0.29,0.452,121.569,185187,2
6269,Monster Mash,"Bobby ""Boris"" Pickett",0.63,0.653,-11.151,0.28600000000000003,0.258,0.0,0.392,0.705,139.405,194200,4
6270,Allo Maman Bobo,Alain Souchon,0.653,0.228,-16.152,0.0377,0.836,1.09e-05,0.287,0.35600000000000004,114.361,211213,1
6271,Peter Gunn,Henry Mancini,0.473,0.642,-8.822000000000001,0.0459,0.489,0.455,0.23800000000000002,0.624,119.181,126333,5
6272,"Mercy, Mercy",Don Covay,0.8959999999999999,0.374,-16.832,0.0746,0.23,0.000168,0.152,0.8340000000000001,118.20299999999999,144267,0
6273,19-2000,Gorillaz,0.815,0.72,-7.311,0.0536,0.177,7.31e-06,0.16,0.946,89.916,210880,0
6274,Johnny Too Bad,The Slickers,0.764,0.606,-8.754,0.155,0.107,0.179,0.267,0.7170000000000001,165.797,183200,0
6275,Our Love,Caribou,0.7290000000000001,0.495,-10.747,0.0443,0.131,0.8859999999999999,0.102,0.483,125.00200000000001,334173,5
6276,Old Friends,Pinegrove,0.488,0.555,-7.315,0.0398,0.41,0.0,0.494,0.375,147.88,207720,3
6277,Three Lions,"Baddiel, Skinner & Lightning Seeds",0.55,0.6990000000000001,-8.793,0.0295,0.0804,0.0,0.34600000000000003,0.648,126.306,228360,2
6278,Make It with You,Bread,0.629,0.35600000000000004,-11.135,0.0246,0.66,0.000617,0.17300000000000001,0.47200000000000003,83.88600000000001,192200,1
6279,Love Me Two Times,The Doors,0.684,0.698,-6.218999999999999,0.040999999999999995,0.332,5.16e-06,0.122,0.8390000000000001,132.846,195107,0
6280,Trick Me,Kelis,0.97,0.72,-3.347,0.149,0.0369,0.000389,0.326,0.9620000000000001,107.17,206107,0
6281,Spirit in the Night,Bruce Springsteen,0.493,0.723,-6.5520000000000005,0.0813,0.377,1.23e-05,0.289,0.615,124.58,298400,2
6282,Me and Bobby McGee,Kris Kristofferson,0.578,0.293,-13.89,0.0287,0.7709999999999999,6.93e-06,0.18600000000000003,0.589,133.399,260027,1
6283,Father Figure - Remastered,George Michael,0.6890000000000001,0.33299999999999996,-13.288,0.0262,0.163,3.3600000000000004e-05,0.0853,0.284,101.988,336667,1
6284,Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando) - Digitally Remastered 1998,Dawn,0.5589999999999999,0.615,-12.27,0.0473,0.28300000000000003,0.0,0.0957,0.68,87.601,206253,0
6285,I'm Afraid of Americans,David Bowie,0.62,0.755,-7.896,0.0762,0.0018399999999999998,0.244,0.225,0.75,160.02700000000002,300160,0
6286,El Condor Pasa (If I Could),Simon & Garfunkel,0.33,0.214,-17.699,0.0311,0.836,0.0701,0.17800000000000002,0.275,147.795,187040,1
6287,Wake Up Dead - Remastered 2011,Megadeth,0.21600000000000003,0.988,-3.878,0.215,0.000195,0.774,0.162,0.0904,162.997,220000,5
6288,Nightclubbing,Grace Jones,0.792,0.33299999999999996,-16.000999999999998,0.0564,0.0321,0.003,0.387,0.42,77.737,305133,1
6289,I Don't Like,Chief Keef,0.742,0.8440000000000001,-4.622,0.0479,0.000634,0.0,0.0659,0.41600000000000004,131.986,293840,2
6290,Black Night,Charles Brown,0.457,0.11900000000000001,-17.174,0.06,0.981,0.5,0.11900000000000001,0.379,65.395,188867,1
6291,'74-'75,The Connells,0.525,0.591,-9.152999999999999,0.0253,0.2,0.00775,0.0676,0.42,143.878,278973,2
6292,Sound Of The Underground,Girls Aloud,0.56,0.879,-5.178999999999999,0.0399,0.00217,2.1899999999999997e-05,0.327,0.9,163.926,221293,2
6293,Hands Around My Throat - D.I.V.,Death In Vegas,0.745,0.763,-5.5329999999999995,0.0345,0.005229999999999999,0.6920000000000001,0.13,0.267,127.994,307533,5
6294,Frijolero,Molotov,0.774,0.653,-4.303999999999999,0.0361,0.107,0.0,0.0673,0.845,95.009,209723,0
6295,Sukiyaki,Kyu Sakamoto,0.415,0.359,-11.094000000000001,0.0334,0.7070000000000001,6.53e-05,0.319,0.40399999999999997,146.029,189520,1
6296,Mess On A Mission,Liars,0.6890000000000001,0.735,-3.654,0.132,0.00903,0.000309,0.0739,0.5770000000000001,159.998,245307,2
6297,One Sweet Day,Mariah Carey,0.568,0.495,-8.964,0.0299,0.353,0.0,0.0839,0.303,128.234,281067,2
6298,On My Mind (Jorja Smith X Preditah),Jorja Smith,0.71,0.662,-5.947,0.175,0.42,0.0,0.0723,0.755,130.037,181510,0
6299,Roll Me Away - Remastered,Bob Seger,0.504,0.91,-5.4110000000000005,0.0403,0.0256,9.96e-06,0.325,0.5579999999999999,133.195,279960,2
6300,Egyptian Reggae,Jonathan Richman & The Modern Lovers,0.765,0.424,-11.818,0.0559,0.257,0.10099999999999999,0.147,0.512,103.913,157053,0
6301,Paper Bag,Fiona Apple,0.7090000000000001,0.446,-9.904,0.037000000000000005,0.716,2.3899999999999998e-05,0.11,0.843,140.993,219267,0
6302,Follow Your Arrow,Kacey Musgraves,0.44799999999999995,0.649,-5.925,0.0434,0.418,0.0,0.0976,0.575,195.925,199640,2
6303,My Friends,Red Hot Chili Peppers,0.439,0.7090000000000001,-3.545,0.026000000000000002,0.00565,0.0015199999999999999,0.131,0.319,81.331,248640,2
6304,You Can't Judge a Book By It's Cover,Bo Diddley,0.8440000000000001,0.336,-12.389000000000001,0.0535,0.243,0.0,0.075,0.943,114.70100000000001,195214,0
6305,Glitter,No Age,0.214,0.753,-6.34,0.0578,0.0005480000000000001,0.836,0.45399999999999996,0.47600000000000003,160.697,226880,5
6306,Gloria,Umberto Tozzi,0.748,0.9229999999999999,-3.165,0.057,0.0801,0.0,0.423,0.757,131.76,262733,3
6307,Bad Company - 2015 Remaster,Bad Company,0.529,0.45899999999999996,-11.081,0.0295,0.35600000000000004,0.257,0.0778,0.466,115.04,288680,1
6308,The Creator Has A Master Plan,Pharoah Sanders,0.285,0.784,-8.965,0.0833,0.258,5.3e-05,0.0912,0.664,107.678,1967427,2
6309,Der Kommissar,Falco,0.9179999999999999,0.473,-14.196,0.0567,0.0614,3.25e-06,0.0423,0.9540000000000001,118.244,232067,0
6310,Paraffin,ruby,0.705,0.447,-12.347999999999999,0.0489,0.0355,0.00010800000000000001,0.0872,0.531,79.473,216667,0
6311,The Waiting,Tom Petty and the Heartbreakers,0.565,0.9229999999999999,-4.535,0.0316,0.0357,0.0,0.354,0.722,119.971,238493,2
6312,Kentucky Rain - Remastered,Elvis Presley,0.431,0.444,-8.919,0.0332,0.626,3.81e-06,0.125,0.5589999999999999,105.65700000000001,197880,1
6313,Let It Loose,The Rolling Stones,0.35200000000000004,0.6559999999999999,-5.721,0.0289,0.8690000000000001,0.8,0.221,0.363,76.12100000000001,317173,5
6314,Barefootin',Various Artists,0.71,0.48100000000000004,-10.825999999999999,0.0506,0.402,0.000539,0.0758,0.9420000000000001,145.454,157160,0
6315,The Look,Roxette,0.634,0.838,-5.3629999999999995,0.0413,0.0531,8.34e-06,0.0522,0.541,95.01100000000001,237320,0
6316,The Child,Alex Gopher,0.865,0.865,-5.737,0.0461,0.0723,0.0165,0.109,0.705,107.89,274640,0
6317,Sweet Thing,Rufus,0.7140000000000001,0.424,-11.231,0.0533,0.535,8.98e-05,0.0951,0.75,80.568,197000,0
6318,Why Do Lovers Break Each Other's Heart,Bob B. Soxx & The Blue Jeans,0.657,0.531,-11.18,0.0274,0.32,0.0,0.0839,0.853,91.448,172333,0
6319,Take a Bow,Madonna,0.568,0.366,-8.854,0.0258,0.41700000000000004,3.39e-06,0.0664,0.311,79.98,321360,1
6320,I Miss You,Randy Newman,0.521,0.222,-11.945,0.0255,0.617,0.0153,0.147,0.0896,91.223,235733,1
6321,Delivery,Babyshambles,0.501,0.909,-4.196000000000001,0.0377,0.00252,3.78e-05,0.28300000000000003,0.753,140.905,161400,2
6322,This is England - Remastered,The Clash,0.516,0.7929999999999999,-5.247999999999999,0.0571,0.0144,0.0,0.201,0.872,81.542,229920,0
6323,Rock Island Line,Lead Belly,0.619,0.5660000000000001,-11.728,0.39,0.9470000000000001,1.25e-06,0.13699999999999998,0.904,187.76,122387,4
6324,Too Drunk To F**k,Dead Kennedys,0.43700000000000006,0.93,-8.71,0.0554,0.000683,0.0161,0.32299999999999995,0.37799999999999995,104.561,160800,2
6325,The Long Black Veil,Lefty Frizzell,0.508,0.149,-18.458,0.0371,0.7979999999999999,0.0,0.12300000000000001,0.456,128.30700000000002,188360,1
6326,Glad,Traffic,0.424,0.541,-14.341,0.0306,0.415,0.39,0.0866,0.596,134.759,421893,1
6327,SuperThug,N.O.R.E.,0.7240000000000001,0.948,-3.325,0.287,0.00921,1.04e-05,0.0375,0.376,191.709,300133,4
6328,Smokey Joes Café,The Robins,0.629,0.511,-9.112,0.0839,0.795,0.0,0.214,0.7879999999999999,103.167,166707,0
6329,No You Girls,Franz Ferdinand,0.6759999999999999,0.9159999999999999,-4.08,0.0301,0.00867,5.14e-05,0.133,0.885,104.78,221787,0
6330,Les paradis perdus,Christophe,0.435,0.547,-4.135,0.0309,0.604,0.207,0.147,0.153,117.008,418987,2
6331,Dreamlover,Mariah Carey,0.698,0.708,-6.189,0.0353,0.185,0.0,0.19,0.754,100.667,233360,0
6332,Nos Siguen Pegando Abajo,Charly García,0.633,0.787,-13.199000000000002,0.0453,0.0174,0.284,0.0406,0.9229999999999999,152.351,206520,0
6333,Bay Of Pigs,Destroyer,0.433,0.34,-11.419,0.0496,0.0671,0.0123,0.0994,0.114,120.04799999999999,677760,1
6334,"De Do Do Do, De Da Da Da - Remastered 2003",The Police,0.78,0.523,-8.884,0.051,0.06,0.0629,0.239,0.855,147.86,246689,0
6335,Nothing From Nothing,Billy Preston,0.81,0.8270000000000001,-4.093,0.028999999999999998,0.59,0.0142,0.198,0.919,102.816,156200,0
6336,Thong Song,Sisqo,0.706,0.888,-6.959,0.0654,0.11900000000000001,9.640000000000001e-05,0.07,0.7140000000000001,121.54899999999999,253733,0
6337,Outside,George Michael,0.7390000000000001,0.8490000000000001,-8.155,0.0365,0.0402,0.0023899999999999998,0.33,0.9179999999999999,121.82600000000001,283427,0
6338,The Healer,Erykah Badu,0.7829999999999999,0.395,-10.249,0.162,0.0014199999999999998,0.0338,0.368,0.27699999999999997,90.17200000000001,239080,4
6339,Imagining My Man,Aldous Harding,0.575,0.182,-13.993,0.027999999999999997,0.965,0.0139,0.114,0.287,98.06200000000001,351310,1
6340,Dress You Up,Madonna,0.634,0.8959999999999999,-3.073,0.0318,0.0298,0.0036,0.1,0.8270000000000001,136.09799999999998,242240,0
6341,BTSTU - Edit,Jai Paul,0.665,0.389,-6.709,0.441,0.745,0.000982,0.326,0.521,89.962,210001,4
6342,Mourning Sound,Grizzly Bear,0.507,0.737,-6.332000000000001,0.0624,0.15,0.159,0.122,0.441,128.015,262107,2
6343,Octopus,Syd Barrett,0.584,0.445,-11.225999999999999,0.0342,0.446,1.68e-06,0.13,0.51,88.161,227867,1
6344,No Vaseline,Ice Cube,0.574,0.927,-5.5360000000000005,0.377,0.0384,0.0,0.13699999999999998,0.51,105.575,312467,4
6345,Heart and Soul - 2007 Remaster,Joy Division,0.64,0.611,-9.817,0.0284,0.21100000000000002,0.7559999999999999,0.0942,0.68,149.774,353106,5
6346,Jailbreak,AC/DC,0.5720000000000001,0.835,-5.5520000000000005,0.079,0.00953,0.0144,0.012,0.591,131.567,280960,2
6347,Big Me,Foo Fighters,0.579,0.708,-10.419,0.0374,0.442,0.0,0.11,0.846,130.97,132840,0
6348,Love Hurts - 2006 Remaster,The Everly Brothers,0.647,0.354,-11.052999999999999,0.0249,0.8220000000000001,1.6100000000000002e-05,0.187,0.534,90.98700000000001,141400,1
6349,Coffin For Head Of State,Fela Kuti,0.7020000000000001,0.7070000000000001,-8.491,0.0555,0.48200000000000004,0.0157,0.0996,0.8759999999999999,88.655,1362467,0
6350,Jennifer Juniper,Donovan,0.615,0.29100000000000004,-19.48,0.0317,0.258,0.000917,0.519,0.8809999999999999,129.36700000000002,160160,3
6351,Since Yesterday,Strawberry Switchblade,0.742,0.509,-10.081,0.0503,0.0434,0.0015400000000000001,0.127,0.973,124.977,174293,0
6352,Harlem Nocturne - Single Version,The Viscounts,0.35700000000000004,0.321,-14.847999999999999,0.0397,0.8009999999999999,0.626,0.113,0.47,165.68900000000002,143387,1
6353,Stone the Crow,DOWN,0.444,0.9109999999999999,-6.117000000000001,0.0398,0.0139,0.00955,0.0868,0.556,106.43700000000001,282507,2
6354,Lay Down (Candles In The Rain),Melanie,0.317,0.866,-4.896,0.0703,0.426,0.00044500000000000003,0.0792,0.603,94.37200000000001,459960,2
6355,Your Fucking Sunny Day,Lambchop,0.556,0.856,-7.1339999999999995,0.0715,0.105,0.0009789999999999998,0.302,0.6579999999999999,101.921,226480,0
6356,Slight Return,The Bluetones,0.429,0.8909999999999999,-7.669,0.0378,0.0216,5.6200000000000004e-05,0.172,0.6459999999999999,102.807,201160,2
6357,Jingo,Candido,0.629,0.732,-14.43,0.0367,0.0005740000000000001,0.5529999999999999,0.322,0.68,115.69,372733,5
6358,Apocalypse,Cigarettes After Sex,0.369,0.467,-9.017999999999999,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,5
6359,One of a Kind (Love Affair),The Spinners,0.608,0.428,-11.625,0.109,0.263,0.0,0.09300000000000001,0.8809999999999999,176.735,214146,0
6360,Just Walkin' In The Rain - Original,The Prisonaires,0.33299999999999996,0.0855,-14.542,0.0381,0.99,0.00116,0.111,0.23399999999999999,81.292,161960,1
6361,Driving Away From Home (Jim's Tune),It's Immaterial,0.5920000000000001,0.735,-14.232000000000001,0.0405,0.035,0.257,0.344,0.897,111.964,253133,0
6362,Chill Out Tent,The Hold Steady,0.523,0.7879999999999999,-5.006,0.0445,0.0626,0.000101,0.34,0.775,118.91799999999999,222240,0
6363,"Sugar, We're Goin Down",Fall Out Boy,0.494,0.8420000000000001,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,2
6364,"You Turn Me On, I'm a Radio",Joni Mitchell,0.672,0.444,-9.805,0.0299,0.7829999999999999,0.0,0.10300000000000001,0.6509999999999999,112.589,159947,1
6365,King Of The Beats - Instrumental,Mantronix,0.43,0.91,-9.892999999999999,0.0468,0.00325,0.743,0.426,0.484,104.06,358133,5
6366,Maple Leaf Rag,Sidney Bechet and his New Orleans Feetwarmers,0.565,0.617,-11.492,0.153,0.488,0.927,0.126,0.8909999999999999,135.91299999999998,173653,5
6367,New Life,Depeche Mode,0.659,0.873,-7.975,0.0426,0.12,0.297,0.0771,0.711,158.122,224173,0
6368,Heaven Must Be Missing An Angel - Pt. 1,Tavares,0.603,0.728,-11.892000000000001,0.0423,0.14400000000000002,3.6099999999999997e-05,0.653,0.95,117.046,393013,3
6369,Romeo's Tune,Steve Forbert,0.528,0.7090000000000001,-7.645,0.0301,0.33899999999999997,0.00732,0.294,0.684,94.887,212400,0
6370,NEW DORP. NEW YORK,SBTRKT,0.8440000000000001,0.43799999999999994,-10.564,0.264,0.0017399999999999998,0.00118,0.14400000000000002,0.5479999999999999,119.008,180576,4
6371,Street Halo,Burial,0.75,0.722,-9.75,0.11800000000000001,0.44799999999999995,0.925,0.387,0.386,122.897,404066,5
6372,Le Courage des oiseaux - Remasterisé en 2012,Dominique A,0.7290000000000001,0.41100000000000003,-11.317,0.0517,0.36700000000000005,0.7609999999999999,0.209,0.581,127.545,153200,5
6373,I'm Going Home - Live,Ten Years After,0.48100000000000004,0.8420000000000001,-9.107000000000001,0.12,0.254,0.195,0.654,0.35100000000000003,106.272,384253,3
6374,Road Runner,Bo Diddley,0.579,0.865,-5.029,0.0555,0.541,0.00043099999999999996,0.39,0.9640000000000001,131.95600000000002,167507,3
6375,Teenage FBI,Guided By Voices,0.591,0.884,-5.007,0.0343,0.000503,0.000123,0.149,0.32799999999999996,124.52799999999999,173867,2
6376,Double Trouble,Otis Rush,0.5660000000000001,0.424,-8.689,0.0392,0.669,0.00456,0.175,0.431,105.76799999999999,163440,1
6377,Hey DJ,Worlds Famous Supreme Team,0.7859999999999999,0.963,-2.84,0.127,0.207,0.0012,0.16899999999999998,0.897,94.63,206081,0
6378,A Story Untold,The Nutmegs,0.635,0.259,-10.716,0.0298,0.63,0.0,0.14400000000000002,0.6779999999999999,105.664,143573,1
6379,Mocking Bird,Inez & Charlie Foxx,0.833,0.385,-13.07,0.0395,0.322,0.0,0.17800000000000002,0.8640000000000001,118.555,155080,0
6380,Devil Gate Drive,Suzi Quatro,0.568,0.94,-6.0889999999999995,0.203,0.0251,3.77e-05,0.177,0.35,135.541,227853,2
6381,"Hungry Freaks, Daddy",The Mothers Of Invention,0.366,0.515,-11.450999999999999,0.0335,0.106,0.0,0.152,0.628,142.493,210467,2
6382,Shake A Hand,Faye Adams,0.369,0.406,-14.318,0.0453,0.9540000000000001,0.0134,0.358,0.44299999999999995,108.02799999999999,175627,1
6383,Frankie,Mississippi John Hurt,0.46,0.195,-14.864,0.0361,0.996,0.47600000000000003,0.109,0.499,98.594,204000,1
6384,The Good Life,Weezer,0.53,0.9059999999999999,-3.91,0.0443,0.14800000000000002,0.0,0.45299999999999996,0.684,135.753,256987,3
6385,Love Is Like An Itching In My Heart,The Supremes,0.7290000000000001,0.5720000000000001,-11.22,0.0305,0.625,5.01e-06,0.0726,0.9109999999999999,130.127,173867,0
6386,"Bad, Bad Leroy Brown",Jim Croce,0.698,0.675,-10.742,0.04,0.708,0.0,0.0823,0.853,148.07399999999998,182240,0
6387,Can You Party?,Royal House,0.759,0.951,-2.6010000000000004,0.214,0.0347,0.000641,0.42,0.909,123.29299999999999,364507,4
6388,The Hippy Hippy Shake,The Swinging Blue Jeans,0.551,0.6859999999999999,-11.969000000000001,0.0536,0.34600000000000003,0.0,0.33,0.982,70.959,106067,0
6389,Woman From Tokyo,Deep Purple,0.5589999999999999,0.7,-8.352,0.0329,0.0993,3.21e-05,0.182,0.42100000000000004,127.3,346587,2
6390,Wang Dang Doodle,Howlin' Wolf,0.36200000000000004,0.9059999999999999,-5.0569999999999995,0.0484,0.654,0.0,0.375,0.759,93.24600000000001,146051,3
6391,Slow,Twin Shadow,0.584,0.914,-6.773,0.0377,0.00611,0.348,0.177,0.7879999999999999,141.968,234267,0
6392,I Got Rhythm,George Gershwin,0.484,0.504,-10.458,0.0902,0.8370000000000001,5.2e-06,0.24600000000000002,0.53,110.928,153907,1
6393,Hot Child In The City - (Pre-Order Exclusive),Nick Gilder,0.799,0.71,-5.099,0.0397,0.0367,0.00037200000000000004,0.12,0.767,110.73200000000001,214960,0
6394,Fly Away,Lenny Kravitz,0.5870000000000001,0.872,-5.066,0.0484,0.018000000000000002,0.0,0.622,0.735,159.925,221333,3
6395,Werewolf,Fiona Apple,0.45299999999999996,0.303,-13.748,0.0424,0.836,1.4800000000000002e-05,0.0937,0.213,123.223,192707,1
6396,All You Good Good People,Embrace,0.223,0.7020000000000001,-6.807,0.0392,0.0013800000000000002,0.0,0.174,0.457,158.254,277453,2
6397,She's Strange - Single Version,Cameo,0.818,0.6970000000000001,-8.235,0.0919,0.312,0.00439,0.0885,0.851,108.956,226400,0
